SOL,TARGET_CCA,TARGET,TARGET_MSL,EASTING_M,NORTHING_M,ELEV_M,LATITUDE,LONGITUDE
1090,Bearpaw,Bearpaw,Bearpaw,8142531.596,-276902.3231,-4437.003533,-4.671509678,137.3694331
1090,Fox_Hills,Fox_Hills,Fox_Hills,8142529.811,-276903.3613,-4437.101159,-4.671527192,137.369403
1090,OBriens_Creek,OBriens_Creek,OBriens_Creek,8142530.72,-276903.3878,-4436.923244,-4.67152764,137.3694183
1092,Horseshoe_Hills,Horseshoe_Hills,Horseshoe_Hills,8142529.905,-276903.0365,-4437.15681,-4.671521713,137.3694046
1092,Swimming_Woman_Canyon,Swimming Woman Canyon,Swimming Woman Canyon,8142520.794,-276917.1764,-4434.70874,-4.671760262,137.3692509
1092,SwitchBack,SwitchBack,SwitchBack,8142533.388,-276908.807,-4435.06995,-4.671619065,137.3694633
1092,Tippy_Buttes,Tippy-Buttes,Tippy-Buttes,8142498.724,-276920.7917,-4435.060572,-4.671821254,137.3688785
1093,Interlake,Interlake,Interlake,8142531.018,-276902.0378,-4437.09629,-4.671504864,137.3694233
1093,Ledger_DRT_CCAM,Ledger,Ledger_DRT_CCAM,8142532.012,-276901.7548,-4437.046604,-4.671500089,137.3694401
1093,Mackay_Dome,Mackay_Dome,Mackay_Dome,8142530.93,-276902.1792,-4437.064565,-4.671507249,137.3694219
1094,Whitefish,Whitefish,Whitefish,8142545.363,-276898.455,-4436.202614,-4.671444421,137.3696654
1094,Whitewater,Whitewater,Whitewater,8142544.203,-276897.835,-4436.430379,-4.671433961,137.3696458
1095,Bootlegger,Bootlegger,Bootlegger,8142556.669,-276912.911,-4434.199806,-4.671688302,137.3698561
1095,Bullwacker,Bullwacker,Bullwacker,8142555.483,-276911.4228,-4434.354102,-4.671663196,137.3698361
1095,Damnation,Damnation,Damnation,8142555.424,-276911.6074,-4434.337257,-4.671666309,137.3698351
1097,Hell_Creek,Hell_Creek,Hell_Creek,8142558.818,-276913.6535,-4434.1926,-4.671700828,137.3698923
1097,Sober_Up_Creek,Sober_Up_Creek,Sober_Up_Creek,8142558.792,-276913.7393,-4434.177283,-4.671702276,137.3698919
1099,Chamberlain,Chamberlain,Chamberlain,8142551.332,-276921.8688,-4433.745811,-4.671839426,137.3697661
1099,Mission_Creek,Mission_Creek,Mission_Creek,8142554.201,-276924.4673,-4434.135777,-4.671883263,137.3698145
1100,Sunburst,Sunburst,Sunburst,8142535.974,-276951.098,-4433.583675,-4.672332539,137.369507
1100,Swan,Swan,Swan,8142535.555,-276951.6623,-4433.649882,-4.672342059,137.3694999
1101,Bradley,Bradley,Bradley,8142500.922,-276944.8255,-4436.174791,-4.672226719,137.3689156
1101,Brady,Brady,Brady,8142497.474,-276943.8745,-4434.234748,-4.672210674,137.3688574
1103,Jefferson,Jefferson,Jefferson,8142521.826,-276981.3245,-4433.186225,-4.672842478,137.3692683
1103,Madison,Madison,Madison,8142521.126,-276983.5984,-4433.309977,-4.67288084,137.3692565
1104,Light_Toned_Ridge,Light_Toned_Ridge,Mount_Sharp,8161397.259,-282794.0124,-773.471558,-4.770906039,137.6877082
1104,Lincoln,Lincoln,Lincoln,8142523.144,-276983.0535,-4432.852833,-4.672871648,137.3692905
1105,Alma,Alma,Alma,8142511.714,-276991.0802,-4433.624145,-4.673007063,137.3690977
1105,Blackjack,Blackjack,Blackjack,8142512.729,-276988.8213,-4434.127385,-4.672968955,137.3691148
1105,Winnipeg,Winnipeg,Winnipeg,8142513.246,-276988.7184,-4434.158711,-4.672967218,137.3691235
1106,Cat_Creek,Cat_Creek,Cat_Creek,8142511.06,-276986.5566,-4434.398463,-4.672930747,137.3690866
1106,Prichard,Prichard,Prichard,8142511.815,-276990.898,-4433.643728,-4.67300399,137.3690994
1107,Wagon_Box,Wagon_Box,Wagon_Box,8142503.423,-276988.7017,-4433.956805,-4.672966937,137.3689578
1107,Weed_Creek,Weed_Creek,Weed_Creek,8142502.642,-276989.7159,-4434.123978,-4.672984046,137.3689446
1108,Houle,Houle,Houle,8142496.618,-276981.5143,-4435.445808,-4.672845681,137.368843
1108,Sphinx,Sphinx,Sphinx,8142496.579,-276979.209,-4435.739546,-4.672806789,137.3688423
1108,Utopia,Utopia,Utopia,8142498.225,-276984.172,-4435.170922,-4.672890517,137.3688701
1109,Cody,Cody,Cody,8142496.42,-276979.8761,-4435.751405,-4.672818043,137.3688397
1109,Leroy,Leroy,Leroy,8142496.388,-276979.5291,-4435.77782,-4.67281219,137.3688391
1110,Fisch_Scale,Fisch_Scale,Fisch_Scale,8142496.467,-276979.2027,-4435.760598,-4.672806683,137.3688405
1110,Meeteetse,Meeteetse,Meeteetse,8142496.625,-276979.1055,-4435.773406,-4.672805043,137.3688431
1112,Conrad,Conrad,Conrad,8142487.566,-276992.9019,-4434.902065,-4.673037797,137.3686903
1112,Dakota,Dakota,Dakota,8142487.014,-276992.7125,-4434.973663,-4.6730346,137.368681
1112,Firemoon,Firemoon,Firemoon,8142488.416,-276989.6779,-4435.514815,-4.672983406,137.3687046
1114,Big_Rock,Big_Rock,Big_Rock,8142482.6,-277000.3893,-4434.474113,-4.673164113,137.3686065
1114,Big_Sky,Big_Sky,Big_Sky,8142482.767,-277000.7842,-4434.439011,-4.673170775,137.3686093
1115,Heath,Heath,Heath,8142480.866,-277001.6652,-4434.288775,-4.673185639,137.3685773
1115,Leigh,Leigh,Leigh,8142480.127,-277001.848,-4434.175256,-4.673188722,137.3685648
1115,Mt_Sharp_1,Mt_Sharp,Mount_Sharp,8161397.259,-282794.0124,-773.471558,-4.770906039,137.6877082
1117,Bear_Trap_Canyon,Bear_Trap_Canyon,Bear_Trap_Canyon,8142484.061,-277001.9149,-4434.196105,-4.673189851,137.3686311
1117,Beartooth_Pass,Beartooth_Pass,Beartooth_Pass,8142484.019,-277001.4075,-4434.299844,-4.673181292,137.3686305
1118,Beaverhead,Beaverhead,Beaverhead,8142483.907,-277002.0041,-4434.194226,-4.673191356,137.3686286
1118,Birdbear,Birdbear,Birdbear,8142483.975,-277001.7712,-4434.230515,-4.673187427,137.3686297
1118,Buffalo_Flat,Buffalo_Flat,Buffalo_Flat,8142484.274,-277001.3103,-4434.273793,-4.67317965,137.3686348
1120,Big_Sky_Full_Drill,Big_Sky,Big_Sky_Full_Drill,8142482.782,-277000.7653,-4434.423983,-4.673170457,137.3686096
1120,Big_Sky_Tailings,Big_Sky,Big_Sky_Tailings,8142482.763,-277000.775,-4434.438669,-4.673170621,137.3686093
1120,Deadwood_ccam,Deadwood,Deadwood_ccam,8142477.832,-276999.5382,-4434.480552,-4.673149755,137.3685261
1120,Devils_Basin,Devils_Basin,Devils_Basin,8142484.518,-277001.9007,-4434.226309,-4.673189612,137.3686389
1120,Livingston,Livingston,Livingston,8142483.698,-277000.8458,-4434.339119,-4.673171816,137.368625
1121,Minnekahta,Minnekahta,Minnekahta,8142484.055,-277001.9504,-4434.175696,-4.67319045,137.3686311
1122,Big_Snowies,Big_Snowies,Big_Snowies,8142484.011,-277001.2921,-4434.273263,-4.673179345,137.3686303
1122,Kalispell,Kalispell,Kalispell,8142483.929,-277001.2006,-4434.317798,-4.6731778,137.3686289
1122,Kippen,Kippen,Kippen,8142483.917,-277001.0496,-4434.341557,-4.673175253,137.3686287
1123,Big_Sky_Drill_Hole_ccam,Big_Sky,Big_Sky_Full_Drill,8142482.782,-277000.7653,-4434.423983,-4.673170457,137.3686096
1123,Big_Sky_tailings_ccam,Big_Sky,Big_Sky_tailings_ccam,8142482.777,-277000.783,-4434.430451,-4.673170755,137.3686095
1123,Frontier,Frontier,Frontier,8142483.185,-277000.6898,-4434.412886,-4.673169183,137.3686164
1126,Canadian_Creek,Canadian_Creek,Canadian_Creek,8142482.947,-276996.1522,-4434.755615,-4.67309263,137.3686124
1126,Mt_Sharp_2,Mt_Sharp,Mount_Sharp,8161397.259,-282794.0124,-773.471558,-4.770906039,137.6877082
1128,Benchmark,Benchmark,Benchmark,8142484.471,-277001.7247,-4434.232089,-4.673186642,137.3686381
1128,Greenhorn_ccam,Greenhorn,Greenhorn_ccam,8142484.392,-277001.666,-4434.24045,-4.673185652,137.3686367
1128,Pilgrim,Pilgrim,Pilgrim,8142484.773,-277001.9885,-4434.178942,-4.673191093,137.3686432
1133,Gallatin_Pass,Gallatin_Pass,Gallatin_Pass,8142483.113,-276999.4247,-4434.478579,-4.67314784,137.3686152
1133,Greenhorn_ccam2,Greenhorn,Greenhorn_ccam2,8142484.429,-277001.6533,-4434.226447,-4.673185437,137.3686374
1136,Hawk_Creek,Hawk_Creek,Hawk_Creek,8142482.541,-276997.1269,-4434.661382,-4.673109074,137.3686055
1136,Nisku,Nisku,Nisku,8142482.886,-276997.2615,-4434.642623,-4.673111345,137.3686113
1136,Opeche,Opeche,Opeche,8142487.874,-277003.5346,-4433.649346,-4.673217176,137.3686955
1136,Skull_Creek,Skull_Creek,Skull_Creek,8142482.741,-276997.2396,-4434.634751,-4.673110976,137.3686089
1138,Big_Sky_Post_Sieve_Dump_Pile,Big_Sky,Big_Sky_Post_Sieve_Dump_Pile,8142484.801,-277001.1188,-4434.233989,-4.673176421,137.3686436
1139,Greenhorn_Drill_Hole_RMI,Greenhorn,Greenhorn_Drill_Hole_RMI,8142484.447,-277001.6464,-4434.229506,-4.673185322,137.3686377
1139,Greenhorn_Tailings_CCAM,Greenhorn,Greenhorn_Tailings_CCAM,8142484.436,-277001.6329,-4434.215023,-4.673185093,137.3686375
1139,Gypsy,Gypsy,Gypsy,8142484.712,-277001.4068,-4434.221771,-4.673181279,137.3686421
1139,Tumbleweed,Tumbleweed,Tumbleweed,8142483.172,-276997.3478,-4434.665794,-4.673112802,137.3686162
1139,Wrangle,Wrangle,Wrangle,8142482.759,-276996.8556,-4434.659727,-4.673104497,137.3686092
1140,Greenhorn_Drill_Hole_1,Greenhorn,Greenhorn_Drill_Hole_RMI,8142484.447,-277001.6464,-4434.229506,-4.673185322,137.3686377
1140,Greenhorn_Drill_Hole_2,Greenhorn,Greenhorn_Drill_Hole_RMI,8142484.447,-277001.6464,-4434.229506,-4.673185322,137.3686377
1140,Marshall,Marshall,Marshall,8142483.053,-277001.3303,-4434.351751,-4.673179988,137.3686142
1141,Fort_Conrad,Fort_Conrad,Fort_Conrad,8142482.91,-277000.0359,-4434.436461,-4.673158152,137.3686117
1141,Greenhorn_Drill_Hole_RMI_Tailings,Greenhorn,Greenhorn_Tailings_CCAM,8142484.436,-277001.6329,-4434.215023,-4.673185093,137.3686375
1142,Maywood,Maywood,Maywood,8142483.009,-277001.1787,-4434.373749,-4.673177431,137.3686134
1146,Belle_Fourche,Belle_Fourche,Belle_Fourche,8142495.181,-276998.9624,-4433.75105,-4.67314004,137.3688188
1150,Dunkirk,Dunkirk,Dunkirk,8142469.38,-277011.6808,-4433.230031,-4.673354607,137.3683835
1150,Duperow,Duperow,Duperow,8142470.164,-277012.0219,-4433.214808,-4.673360362,137.3683967
1151,Ennis_ccam,Ennis,Ennis_ccam,8142469.457,-277011.5969,-4433.226474,-4.673353192,137.3683848
1151,Exshaw,Exshaw,Exshaw,8142470.314,-277012.1076,-4433.197507,-4.673361809,137.3683992
1153,LaValle,LaValle,LaValle,8142479.729,-277016.3212,-4433.093344,-4.673432895,137.3685581
1153,Muddy,Muddy,Muddy,8142479.571,-277016.1245,-4433.059587,-4.673429575,137.3685554
1153,Tampico,Tampico,Tampico,8142478.856,-277016.8257,-4433.252676,-4.673441406,137.3685433
1155,Bagnold_Dune_4_southern_slipface,Dunes,Bagnold Dune 4 southern slipface,8142457.978,-277058.3339,-4431.701694,-4.674141674,137.3681911
1155,Pinckney,Pinckney,Pinckney,8142460.775,-277046.3141,-4434.479988,-4.673938893,137.3682383
1155,Thermopolis,Thermopolis,Thermopolis,8142460.178,-277046.7389,-4434.541302,-4.673946059,137.3682282
1157,Amsden,Amsden,Amsden,8142435.866,-277075.9028,-4432.893371,-4.674438071,137.3678181
1157,Ashley_Lakes,Ashley_Lakes,Ashley_Lakes,8142435.419,-277071.9125,-4433.464928,-4.674370753,137.3678105
1157,Augusta,Augusta,Augusta,8142435.18,-277074.5726,-4433.295879,-4.67441563,137.3678065
1160,Gibeon,Gibeon,Gibeon,8142390.026,-277118.394,-4432.103218,-4.675154924,137.3670447
1160,Hoba,Hoba,Hoba,8142389.5,-277119.3397,-4432.157855,-4.675170879,137.3670359
1160,Roter_Kamm,Roter_Kamm,Roter_Kamm,8142390.219,-277120.7646,-4432.342471,-4.675194918,137.367048
1162,Arris_Drift,Arris_Drift,Arris_Drift,8142351.982,-277154.0722,-4433.989787,-4.675756837,137.3664029
1162,Tsumeb,Tsumeb,Tsumeb,8142352.096,-277158.0182,-4433.757121,-4.675823409,137.3664048
1166,Swakop,Swakop,Swakop,8142329.033,-277185.3099,-4432.347915,-4.676283836,137.3660157
1166,Zaris,Zaris,Zaris,8142329.404,-277185.0634,-4432.335509,-4.676279677,137.366022
1167,Bagnold_Dunes_No_UV,Dunes,Dune_2_sol_1166,8142326.51,-277200.2054,-4429.599837,-4.676535131,137.3659732
1167,Fish_River,Fish_River,Fish_River,8142332.009,-277184.0721,-4432.564516,-4.676262953,137.366066
1168,Etosha,Etosha,Etosha,8142331.852,-277225.6676,-4429.392349,-4.676964695,137.3660633
1169,Abbabis,Abbabis,Abbabis,8142330.376,-277259.6773,-4427.684968,-4.677538459,137.3660384
1169,Dordabis,Dordabis,Dordabis,8142330.5,-277260.4339,-4427.460271,-4.677551223,137.3660405
1169,Kuibis,Kuibis,Kuibis,8142330.843,-277260.3124,-4427.523559,-4.677549173,137.3660463
1171,Grootfontein,Grootfontein,Grootfontein,8142330.261,-277259.243,-4427.794905,-4.677531132,137.3660365
1171,Tsumkwe,Tsumkwe,Tsumkwe,8142330.272,-277259.261,-4427.793634,-4.677531435,137.3660366
1174,Sinclair,Sinclair,Sinclair,8142329.628,-277351.3934,-4424.814803,-4.679085765,137.3660258
1177,Hoarusib,Hoarusib,Hoarusib,8142310.96,-277361.883,-4424.848036,-4.67926273,137.3657108
1177,Karibib,Karibib,Karibib,8142309.925,-277360.3805,-4424.828244,-4.679237383,137.3656934
1181,None,Mount_Sharp,LD_1181,8142317.868,-277374.783,-4421.473685,-4.679480362,137.3658274
1182,Awasib,Awasib,Awasib,8142313.663,-277368.4366,-4424.348199,-4.679373294,137.3657564
1182,Hoanib,Hoanib,Hoanib,8142313.698,-277367.9055,-4424.319839,-4.679364335,137.365757
1183,None,Mount_Sharp,LD_1181,8142317.868,-277374.783,-4421.473685,-4.679480362,137.3658274
1184,Barby_ccam3,Barby,Barby_ccam3,8142303.267,-277368.6634,-4424.032617,-4.679377119,137.3655811
1184,Kibnas_ccam,Kibnas,Kibnas_ccam,8142303.647,-277369.6662,-4424.020522,-4.679394038,137.3655875
1184,None,Omaruru,Omaruru,8142308.958,-277369.6299,-4423.760906,-4.679393426,137.3656771
1184,None,Salem,Salem,8142304.791,-277366.3069,-4424.231009,-4.679337365,137.3656068
1187,None,Station,Station,8142335.379,-277374.4864,-4422.767851,-4.679475357,137.3661228
1187,None,Wereldsend,Wereldsend,8142340.063,-277375.462,-4422.112433,-4.679491817,137.3662018
1187,Rehoboth,Rehoboth,Rehoboth,8142340.031,-277373.3905,-4422.419661,-4.679456869,137.3662013
1189,Khakabas,Khakabas,Khakabas,8142362.241,-277365.3558,-4422.784011,-4.67932132,137.366576
1189,Oponono,Oponono,Oponono,8142363.764,-277366.2134,-4422.647622,-4.679335787,137.3666017
1191,Karoo,Karoo,Karoo,8142366.287,-277364.1635,-4422.652051,-4.679301203,137.3666442
1191,Messum,Messum,Messum,8142362.327,-277367.1393,-4422.451211,-4.679351408,137.3665774
1191,None,Warmbad,Warmbad,8142366.515,-277364.2753,-4422.681601,-4.67930309,137.3666481
1191,None,Zebra_Pan,Zebra_Pan,8142363.811,-277366.1876,-4422.650961,-4.679335352,137.3666025
1194,Grillental,Grillental,Grillental,8142398.823,-277384.0229,-4421.69296,-4.679636244,137.3671931
1194,Karfenkliff,Karfenkliff,Karfenkliff,8142396.8,-277383.5453,-4421.59356,-4.679628187,137.367159
1196,Homeb,Homeb,Homeb,8142420.289,-277416.1239,-4420.04591,-4.680177808,137.3675553
1198,Duineveld_centre,Duineveld,Duineveld_centre,8142450.194,-277392.1635,-4415.7716,-4.679773581,137.3680598
1198,Spitzkop,Spitzkop,Spitzkop,8142447.724,-277399.18,-4419.989992,-4.679891954,137.3680181
1199,Engo,Engo,Engo_ccam,8142444.996,-277406.3781,-4419.87419,-4.68001339,137.3679721
1199,Hope_Mine,Hope_Mine,Hope_Mine_ccam,8142447.96,-277404.0061,-4419.6024,-4.679973372,137.3680221
1199,None,Duineveld,Duineveld,8142450.323,-277392.1604,-4415.7547,-4.679773529,137.368062
1199,None,Spitzkop,Spitzkop,8142447.724,-277399.18,-4419.989992,-4.679891954,137.3680181
1200,Matchless,Matchless,Matchless,8142446.263,-277406.9482,-4419.962355,-4.680023008,137.3679935
1200,Nama,Nama,Nama,8142446.256,-277406.9534,-4419.966748,-4.680023095,137.3679934
1200,None,Duineveld,Duineveld,8142450.323,-277392.1604,-4415.7547,-4.679773529,137.368062
1201,Auob,Auob,Auob,8142446.173,-277407.0024,-4419.979742,-4.680023923,137.367992
1201,Matchless_2,Matchless,Matchless_2,8142446.255,-277406.9232,-4419.955371,-4.680022586,137.3679934
1201,None,Duineveld,Duineveld,8142450.323,-277392.1604,-4415.7547,-4.679773529,137.368062
1201,None,Noctivaga,Noctivaga_RMI,8142436.4,-277419.3132,-4417.34448,-4.680231613,137.3678271
1202,Duineveld_2,Duineveld,Duineveld_2,8142449.835,-277392.0867,-4415.76039,-4.679772285,137.3680537
1203,Aukas,Aukas,Aukas,8142446.413,-277406.428,-4419.934835,-4.680014232,137.367996
1203,Aus,Aus,Aus,8142445.262,-277408.8864,-4420.082146,-4.680055706,137.3679766
1204,Greenhorn_postsieve_dump,Greenhorn,Greenhorn_postsieve_dump,8142445.683,-277409.7935,-4419.936817,-4.680071009,137.3679837
1214,Hunkab,Hunkab,Hunkab,8142445.529,-277409.962,-4419.912756,-4.680073853,137.3679811
1221,Probeer,Probeer,Probeer,8142390.585,-277346.7379,-4424.277504,-4.679007224,137.3670542
1225,Doros,Doros,Doros,8142395.495,-277345.7648,-4423.17157,-4.678990806,137.367137
